개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3230000,3230000-102-2005-00004,2005-12-06,,3,폐업,2,폐업,2014-10-23,,,,02 4300026,420.35,138-805,서울특별시 송파구 가락동 99-5번지 ,"서울특별시 송파구 중대로 97, 지하1층 (가락동)",5719,뉴보물섬,2011-12-23 15:15,I,59:59.0,룸살롱,210481.0771,443448.8921,룸살롱,,,,,,,,,,,,,,N,420.35,,,
3230000,3230000-102-2003-00002,2003-04-21,,3,폐업,2,폐업,2013-12-05,,,,02  4180878,208.08,138-861,서울특별시 송파구 잠실동 176-3번지 (지하1층) ,"서울특별시 송파구 백제고분로7길 3-10 (잠실동,(지하1층))",5556,SM(에스엠)노래클럽,2011-08-23 9:57,I,59:59.0,룸살롱,206945.4497,445393.13,룸살롱,,,,,,,,,,,,,,N,208.08,,,
3230000,3230000-102-2003-00004,2003-05-23,,3,폐업,2,폐업,2006-11-24,,,,02 4158799,101.68,138-827,서울특별시 송파구 방이동 28-0번지 ,,,비엠더블유,2003-05-23 0:00,I,59:59.0,룸살롱,209482.4199,445907.6394,룸살롱,0,0,,,상수도전용,,,,,,,,,N,101.68,,,
3230000,3230000-102-2002-17709,2002-11-01,,3,폐업,2,폐업,2020-08-31,,,,02 4156220,68.88,138-827,서울특별시 송파구 방이동 36-9 지상3층 ,"서울특별시 송파구 오금로11길 21, 지상3층 (방이동)",5543,시애틀 노래주점,2020-08-31 11:17,U,40:00.0,룸살롱,209604.5277,445884.7532,룸살롱,,,,,,,,,,,,,,N,68.88,,,
3230000,3230000-102-2002-17710,2002-12-06,,3,폐업,2,폐업,2010-06-14,,,,,133.98,138-861,서울특별시 송파구 잠실동 181-2번지 (B1) ,,,퍼플텐,2009-11-26 12:37,I,59:59.0,룸살롱,207135.25,445476.02,룸살롱,0,0,,,,,,,,,,,,N,133.98,,,
3230000,3230000-102-2003-00001,2003-02-17,,3,폐업,2,폐업,2013-05-15,,,,02 4243535,182.9,138-827,서울특별시 송파구 방이동 35-9번지 ,,,호박,2012-05-24 9:25,I,59:59.0,룸살롱,209687.7925,446023.3901,룸살롱,0,0,,,,,,,,,,,,N,182.9,,,
3230000,3230000-102-2015-00008,2015-09-07,,3,폐업,2,폐업,2023-11-30,,,,,528,138-842,서울특별시 송파구 석촌동 1-7 지하2층 ,"서울특별시 송파구 삼학사로 98 (석촌동, 지하2층)",5612,윈원,2023-11-08 8:50,U,40:00.0,룸살롱,208554.7996,444868.7954,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,N,528,,,
3230000,3230000-102-2015-00009,2015-09-07,,3,폐업,2,폐업,2023-11-30,,,,,528,138-842,서울특별시 송파구 석촌동 1-7 지하3층 ,"서울특별시 송파구 삼학사로 98 (석촌동, 지하3층)",5612,윈,2023-11-08 8:49,U,40:00.0,룸살롱,208554.7996,444868.7954,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,528,,,
3230000,3230000-102-1993-03615,1993-10-19,,3,폐업,2,폐업,2015-07-28,,,,,486.02,138-220,"서울특별시 송파구 잠실동 183-2번지 ,12,14 ","서울특별시 송파구 백제고분로7길 43 (잠실동,,12,14)",5558,올레,2009-08-25 11:26,I,59:59.0,카바레,207319.0896,445428.5972,카바레,,,,,,,,,,,,,,N,486.02,,,
3230000,3230000-102-1993-03598,1993-10-19,,3,폐업,2,폐업,2021-04-28,,,,02 4164155,353.95,138-050,"서울특별시 송파구 방이동 36-9 ,10 지하1층 ","서울특별시 송파구 오금로11길 21, 지하1층 (방이동, ,10 )",5543,하이~뮤직타운,2021-04-28 14:06,U,40:00.0,룸살롱,209604.5277,445884.7532,룸살롱,,,,,,,,,,,,,,N,353.95,,,
3230000,3230000-102-1999-14493,1999-10-15,,3,폐업,2,폐업,2010-04-28,,,,02 4131076,243.26,138-861,서울특별시 송파구 잠실동 178-5번지 지하 ,,,사또,2006-02-20 0:00,I,59:59.0,룸살롱,207045.0101,445401.7598,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,243.26,,,
3230000,3230000-102-1999-14578,1999-10-16,,3,폐업,2,폐업,2011-11-22,,,,02 4209088,138.94,138-827,서울특별시 송파구 방이동 36-16번지 ,,,스펀지,2011-08-08 16:57,I,59:59.0,룸살롱,209573.702,445919.5134,룸살롱,,,,,,,,,,,,,,N,138.94,,,
3230000,3230000-102-1999-00633,1999-04-10,,3,폐업,2,폐업,2008-04-02,,,,,198.88,138-827,서울특별시 송파구 방이동 44-5번지 올림피아나 관광호텔지상2층 ,,,대명,2007-11-20 17:06,I,59:59.0,룸살롱,209966.1246,446059.6139,룸살롱,0,0,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,198.88,,,
3230000,3230000-102-1999-03601,1999-10-18,,3,폐업,2,폐업,2009-04-29,,,,02 4122113,167.82,138-861,서울특별시 송파구 잠실동 180-0번지 ,,,아로마,2008-05-29 14:37,I,59:59.0,룸살롱,207106.0322,445432.4841,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,167.82,,,
3230000,3230000-102-2001-16995,2001-11-21,,3,폐업,2,폐업,2008-03-11,,,,02 4178450,224.62,138-861,서울특별시 송파구 잠실동 181-2번지 ,,,015B,2008-02-11 10:11,I,59:59.0,룸살롱,207135.25,445476.02,룸살롱,,,유흥업소밀집지역,기타,,,,,,,,,,N,224.62,,,
3230000,3230000-102-2001-17064,2001-12-13,,3,폐업,2,폐업,2008-04-21,,,,02 4215693,271.38,138-827,서울특별시 송파구 방이동 44-5번지 (2층) ,,,뉴레베카,2007-09-04 11:24,I,59:59.0,룸살롱,209966.1246,446059.6139,룸살롱,,,기타,기타,,,,,,,,,,N,271.38,,,
3230000,3230000-102-2001-17098,2001-12-24,,3,폐업,2,폐업,2007-10-15,,,,02 4178581,229.02,138-861,서울특별시 송파구 잠실동 176-4번지 ,,,블루,2007-01-19 0:00,I,59:59.0,룸살롱,206949.8428,445370.246,룸살롱,,,기타,기타,,,,,,,,,,N,229.02,,,
3230000,3230000-102-2001-17119,2001-12-31,,3,폐업,2,폐업,2021-12-16,,,,222020604,64.4,138-827,서울특별시 송파구 방이동 36-9 지상2층 ,"서울특별시 송파구 오금로11길 21, 지상2층 (방이동)",,엔바(N bar),2021-12-16 12:18,U,40:00.0,룸살롱,209604.5277,445884.7532,룸살롱,0,0,기타,기타,,0,0,0,0,0,,0,0,N,64.4,,,
3230000,3230000-102-2002-17316,2002-03-28,,3,폐업,2,폐업,2003-06-30,,,,02 4230879,71.46,138-827,서울특별시 송파구 방이동 34-6번지 ,,,북원,2003-01-24 0:00,I,59:59.0,룸살롱,209556.1201,445891.2452,룸살롱,,,기타,기타,,,,,,,,,,N,71.46,,,
3230000,3230000-102-1999-00314,1999-06-11,,3,폐업,2,폐업,2015-06-15,,,,,178.8,138-827,서울특별시 송파구 방이동 43-7번지 지하1층 ,"서울특별시 송파구 오금로11길 39, 지하1층 (방이동)",5544,클레오파트라,2012-10-25 16:34,I,59:59.0,룸살롱,209790.1719,445948.0304,룸살롱,,,,,,,,,,,,,,N,178.8,,,
3230000,3230000-102-2014-00001,2014-03-21,,3,폐업,2,폐업,2023-12-04,,,,,79.47,138-827,서울특별시 송파구 방이동 34-4 ,"서울특별시 송파구 올림픽로32길 4, 지하동 1층 (방이동)",5542,? 뮤직타운,2023-12-04 17:20,U,40:00.0,룸살롱,209542.7468,445930.6216,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,79.47,,,
3230000,3230000-102-2014-00002,2014-07-08,,3,폐업,2,폐업,2016-05-13,,,,02  412 4190,139.46,138-803,"서울특별시 송파구 가락동 79-4번지 지하1층 114-1,2호 ","서울특별시 송파구 송파대로28길 지하 20, 1층 114-1,2호 (가락동)",,홍콩,2017-08-04 9:23,I,59:59.0,룸살롱,210562.9008,443555.8647,룸살롱,4,1,유흥업소밀집지역,,상수도전용,,,,,,,,,N,139.46,,,
3230000,3230000-102-1999-00609,1999-04-12,,3,폐업,2,폐업,2021-12-24,,,,222037087,116.06,138-827,서울특별시 송파구 방이동 42-8 ,서울특별시 송파구 올림픽로34길 9 (방이동),5544,크레용,2021-12-24 15:55,U,40:00.0,룸살롱,209740.9178,445965.3552,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,116.06,,,
3230000,3230000-102-1999-14418,1999-09-29,,3,폐업,2,폐업,2022-11-24,,,,02 4067558,93.5,138-805,서울특별시 송파구 가락동 98-2 (지하1층) ,"서울특별시 송파구 송파대로30길 8 (가락동,(지하1층))",5719,세비앙,2022-11-23 10:35,U,40:00.0,룸살롱,210403.8253,443562.7531,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,93.5,,,
3230000,3230000-102-1999-14445,1999-10-05,,3,폐업,2,폐업,2004-11-12,,,,02 4183356,204.86,138-861,서울특별시 송파구 잠실동 184-18번지 ,,,아지트,2003-08-13 0:00,I,59:59.0,카바레,207332.0774,445449.3113,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,204.86,,,
3230000,3230000-102-1999-14684,1999-12-28,,3,폐업,2,폐업,2018-03-16,,,,02 4201580,94.23,138-827,서울특별시 송파구 방이동 38-14번지 지상1층 ,"서울특별시 송파구 오금로11길 29-15, 지상1층 (방이동)",5543,나이스,2018-03-16 16:08,I,59:59.0,룸살롱,209664.3059,445965.2239,룸살롱,,,,,,,,,,,,,,N,94.23,,,
3230000,3230000-102-2000-14792,2000-02-11,,3,폐업,2,폐업,2017-06-01,,,,02 4139551,95.4,138-827,서울특별시 송파구 방이동 36-16번지 지하1층 ,"서울특별시 송파구 올림픽로32길 7, 지하1층 (방이동)",5543,Gold fish,2017-06-01 13:33,I,59:59.0,룸살롱,209573.702,445919.5134,룸살롱,,,,,,,,,,,,,,N,95.4,,,
3230000,3230000-102-2000-14802,2000-02-15,,3,폐업,2,폐업,2001-08-17,,,,02 4245902,107.06,138-827,서울특별시 송파구 방이동 36-0번지 ,,,마니,2003-01-24 0:00,I,59:59.0,룸살롱,209563.3959,445948.7562,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,107.06,,,
3230000,3230000-102-2000-14803,2000-02-15,,3,폐업,2,폐업,2013-04-15,,,,234320508,85.4,138-861,서울특별시 송파구 잠실동 181-1번지 ,,,아이룸미인클럽,2013-03-25 10:57,I,59:59.0,룸살롱,207116.815,445476.875,룸살롱,,,,,,,,,,,,,,N,85.4,,,
3230000,3230000-102-2015-00002,2015-03-31,,3,폐업,2,폐업,2018-02-05,,,,,48.86,138-803,서울특별시 송파구 가락동 79-4번지 2층 201C호,"서울특별시 송파구 송파대로28길 20, 지상2층 201C호 (가락동)",5718,와와 A,2018-02-05 17:57,I,59:59.0,룸살롱,210562.9008,443555.8647,룸살롱,,,,,,,,,,,,,,N,48.86,,,
3230000,3230000-102-1985-03622,1985-10-28,,3,폐업,2,폐업,1990-09-18,,,,204189156,163.86,138-721,서울특별시 송파구 잠실동 40-1번지 롯데월드지하3층 ,,,유람선스탠드빠,2003-03-28 0:00,I,59:59.0,카바레,208589.3633,445455.9041,카바레,1,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,163.86,,,
3230000,3230000-102-1993-03626,1993-10-08,,1,영업/정상,1,영업,,,,,,588.06,138-861,서울특별시 송파구 잠실동 183-1번지 지하1층 ,"서울특별시 송파구 백제고분로7길 39, 지하1층 (잠실동)",5558,헤라,2017-11-20 10:11,I,59:59.0,고고(디스코)클럽,207300.0286,445429.4599,고고(디스코)클럽,0,0,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,588.06,,,
3230000,3230000-102-1980-03603,1980-03-04,,1,영업/정상,1,영업,,,,,02 4853235,134.64,138-873,서울특별시 송파구 풍납동 481-1 ,서울특별시 송파구 올림픽로 607 (풍납동),5519,티파니,2024-06-21 13:39,U,40:00.0,룸살롱,210729.4596,448202.4318,룸살롱,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,134.64,,,
3230000,3230000-102-1990-03627,1990-02-07,,3,폐업,2,폐업,2025-11-28,,,,222029494,378.15,138-827,서울특별시 송파구 방이동 24 지하1층,"서울특별시 송파구 올림픽로30길 6-5, 지하1층 (방이동)",5542,스토리,2025-11-28 11:06,U,00:00.0,비어(바)살롱,209443.5013,445885.9386,,,,,,,,,,,,,,,,,,,
3230000,3230000-102-1999-00126,1999-07-28,,1,영업/정상,1,영업,,,,,02 4123144,166.13,138-827,서울특별시 송파구 방이동 37-7 지하1층 ,"서울특별시 송파구 오금로11길 23-9, 지하1층 (방이동)",5543,나비,2024-06-21 13:11,U,40:00.0,룸살롱,209635.8351,445921.5644,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,166.13,,,
3230000,3230000-102-1999-00042,1999-08-24,,1,영업/정상,1,영업,,,,,02 5212608,113.74,138-827,서울특별시 송파구 방이동 37-10 지하1층 ,"서울특별시 송파구 오금로11길 21-6, 지하1층 (방이동)",5543,믹스MIXX,2024-01-17 13:28,U,40:00.0,룸살롱,209623.1568,445904.4958,룸살롱,,,,,,,,,,,,,,N,113.74,,,
3230000,3230000-102-2001-16498,2001-06-19,,3,폐업,2,폐업,2012-06-08,,,,02 4144394,97.86,138-827,서울특별시 송파구 방이동 39-11번지 (4층) ,,,남궁,2003-01-24 0:00,I,59:59.0,룸살롱,209685.4686,445976.0187,룸살롱,,,기타,기타,,,,,,,,,,N,97.86,,,
3230000,3230000-102-2001-16657,2001-08-02,,3,폐업,2,폐업,2012-05-10,,,,02 4203823,82.36,138-827,서울특별시 송파구 방이동 38-11번지 ,,,대가,2011-03-21 15:28,I,59:59.0,룸살롱,209660.148,445923.0609,룸살롱,,,,,,,,,,,,,,N,82.36,,,
3230000,3230000-102-2001-16671,2001-08-07,,3,폐업,2,폐업,2011-03-31,,,,,178.58,138-827,서울특별시 송파구 방이동 37-7번지 ,,,오거스타,2010-09-03 14:11,I,59:59.0,룸살롱,209635.8351,445921.5644,룸살롱,,,기타,기타,,,,,,,,,,N,178.58,,,
3230000,3230000-102-2001-16715,2001-08-23,,3,폐업,2,폐업,2014-11-11,,,,,74.48,138-803,서울특별시 송파구 가락동 79-4번지 ,서울특별시 송파구 송파대로28길 20 (가락동),5718,거성,2013-08-19 14:42,I,59:59.0,룸살롱,210562.9008,443555.8647,룸살롱,,,기타,기타,,,,,,,,,,N,74.48,,,
3230000,3230000-102-2001-16714,2001-08-23,,3,폐업,2,폐업,2011-01-20,,,,02 4215902,110.3,138-827,서울특별시 송파구 방이동 36-0번지 ,,,기화,2008-02-11 10:11,I,59:59.0,룸살롱,209563.3959,445948.7562,룸살롱,0,0,,,,,,,,,,,,N,110.3,,,
3230000,3230000-102-2001-16762,2001-09-07,,3,폐업,2,폐업,2019-06-11,,,,,67.98,138-827,서울특별시 송파구 방이동 36-2번지 3층 ,"서울특별시 송파구 올림픽로32길 7-1, 3층 (방이동)",5543,지마켓,2019-06-12 10:22,U,40:00.0,룸살롱,209577.6988,445907.7726,룸살롱,,,,,,,,,,,,,,N,67.98,,,
3230000,3230000-102-2001-16780,2001-09-13,,3,폐업,2,폐업,2012-05-15,,,,02 4254422,258.26,138-861,서울특별시 송파구 잠실동 175-9번지 (지하1층) ,,,유토피아노래주점,2009-04-14 11:47,I,59:59.0,룸살롱,206978.0933,445479.0717,룸살롱,,,기타,기타,,,,,,,,,,N,258.26,,,
3230000,3230000-102-2001-17120,2001-09-22,,3,폐업,2,폐업,2017-06-02,,,,02 4158620,153.9,138-827,서울특별시 송파구 방이동 36-7번지 지상2층 ,"서울특별시 송파구 올림픽로32길 11, 지상2층 (방이동)",5543,강강술래,2017-06-11 17:05,I,59:59.0,룸살롱,209586.7171,445879.6742,룸살롱,,,,,,,,,,,,,,N,153.9,,,
3230000,3230000-102-2001-16856,2001-10-09,,3,폐업,2,폐업,2021-07-30,,,,02  423 1720,85.5,138-827,서울특별시 송파구 방이동 38-9 (지층) ,"서울특별시 송파구 오금로11길 29-7 (방이동,(지층))",5543,에인틴,2021-07-30 16:16,U,40:00.0,룸살롱,209677.2991,445926.9549,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,85.5,,,
3230000,3230000-102-2007-00003,2007-12-24,,3,폐업,2,폐업,2015-09-03,,,,02  422 8900,1103.67,138-844,서울특별시 송파구 석촌동 158번지 호텔레이크 지하2층 ,"서울특별시 송파구 석촌호수로 216, 지하2층 (석촌동, 호텔레이크)",5610,포인트,2015-08-25 15:36,I,59:59.0,룸살롱,208851.6399,444965.4233,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,1103.67,,,
3230000,3230000-102-2008-00001,2008-01-04,,3,폐업,2,폐업,2010-05-12,,,,,136.88,138-827,서울특별시 송파구 방이동 34-6번지 제이오빌딩 지상4층 ,,,봉주르,2008-01-04 13:11,I,59:59.0,룸살롱,209556.1201,445891.2452,룸살롱,,,,,,,,,,,,,,N,136.88,,,
3230000,3230000-102-2009-00002,2009-09-17,,3,폐업,2,폐업,2017-06-14,,,,02  412 1669,223.57,138-861,서울특별시 송파구 잠실동 176-4번지 지하1층 ,"서울특별시 송파구 백제고분로7길 3 (잠실동,지하1층)",5556,신준코뮤직타운,2017-06-14 10:19,I,59:59.0,룸살롱,206949.8428,445370.246,룸살롱,0,0,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,223.57,,,
3230000,3230000-102-2010-00001,2010-06-08,,3,폐업,2,폐업,2014-05-15,,,,,267.38,138-828,"서울특별시 송파구 방이동 45-2번지 지하1층 7,7-1,8,8-1,8-2,8-3,9,9-1 ","서울특별시 송파구 위례성대로 18 (방이동,지하1층 7,7-1,8,8-1,8-2,8-3,9,9-1)",5545,호박관광성인 나이트크럽,2012-07-23 15:39,I,59:59.0,룸살롱,210031.1548,446040.0447,룸살롱,,,,,,,,,,,,,,N,267.38,,,
3230000,3230000-102-2010-00002,2010-06-22,,3,폐업,2,폐업,2017-07-03,,,,,97.8,138-827,서울특별시 송파구 방이동 36-16번지 ,서울특별시 송파구 올림픽로32길 7 (방이동),5543,스카이라운지,2017-07-03 13:40,I,59:59.0,룸살롱,209573.702,445919.5134,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,N,97.8,,,
3230000,3230000-102-2010-00003,2010-07-01,,3,폐업,2,폐업,2011-05-30,,,,02  34310706,261.32,138-861,서울특별시 송파구 잠실동 176-7번지 지하1층 ,,,하이트 킹덤,2010-07-01 14:59,I,59:59.0,비어(바)살롱,206964.415,445386.9145,비어(바)살롱,1,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,261.32,,,
3230000,3230000-102-1985-03624,1985-04-10,,3,폐업,2,폐업,1997-04-25,,,,02 4235425,559.62,138-805,서울특별시 송파구 가락동 99-5번지 ,,,2002년,2003-01-24 0:00,I,59:59.0,스텐드바,210481.0771,443448.8921,스텐드바,1,3,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,559.62,,,
3230000,3230000-102-2000-14883,2000-03-15,,3,폐업,2,폐업,2011-02-11,,,,02 4166844,94.28,138-827,서울특별시 송파구 방이동 36-0번지 ,,,비젼21,2008-01-03 10:51,I,59:59.0,룸살롱,209563.3959,445948.7562,룸살롱,0,0,기타,기타,,,,,,,,,,N,94.28,,,
3230000,3230000-102-2004-00001,2004-01-29,,3,폐업,2,폐업,2007-01-03,,,,204149797,193.27,138-827,서울특별시 송파구 방이동 44-5번지 ,,,올림피아나,2004-01-29 0:00,I,59:59.0,룸살롱,209966.1246,446059.6139,룸살롱,0,0,,,,,,,,,,,,N,193.27,,,
3230000,3230000-102-2021-00002,2021-03-24,,3,폐업,2,폐업,2023-12-05,,,,,565.43,138-842,서울특별시 송파구 석촌동 1-7 로사나관광호텔 지하1층 ,"서울특별시 송파구 삼학사로 98, 로사나관광호텔 지하1층 (석촌동)",5612,윈투,2023-11-20 9:43,U,40:00.0,룸살롱,208554.7996,444868.7954,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,Y,565.43,,,
3230000,3230000-102-1986-03602,1986-12-20,,3,폐업,2,폐업,2011-02-24,,,,02 4227943,295.92,138-827,서울특별시 송파구 방이동 37-2번지 ,,,카네기,2005-06-02 0:00,I,59:59.0,카바레,209630.5594,445882.7861,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,295.92,,,
3230000,3230000-102-1986-03623,1986-12-20,,3,폐업,2,폐업,1997-12-30,,,,02 4167481,483.6,138-861,서울특별시 송파구 잠실동 182-0번지 ,,,빅트,2003-01-24 0:00,I,59:59.0,스텐드바,207203.8787,445431.9206,스텐드바,1,5,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,483.6,,,
3230000,3230000-102-1988-03616,1988-04-20,,3,폐업,2,폐업,2008-01-03,,,,02 4175181,588.58,138-861,서울특별시 송파구 잠실동 175번지 ,,,뉴월드컵,2003-01-24 0:00,I,59:59.0,카바레,206919.4781,445370.2017,카바레,7,9,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,588.58,,,
3230000,3230000-102-1988-03628,1988-09-01,,3,폐업,2,폐업,1996-12-28,,,,02   00000,238.92,138-915,서울특별시 송파구 잠실동 40-1번지 ,,,윈저바,2003-01-24 0:00,I,59:59.0,비어(바)살롱,208589.3633,445455.9041,비어(바)살롱,4,4,기타,지도,상수도(음용)지하수(주방용)겸용,,,,,,,,,N,238.92,,,
3230000,3230000-102-1989-03621,1989-01-11,,3,폐업,2,폐업,1996-07-24,,,,02 4195253,1224.5,138-915,서울특별시 송파구 잠실동 40-1번지 ,,,다이아나,2003-01-24 0:00,I,59:59.0,관광호텔나이트(디스코),208589.3633,445455.9041,관광호텔나이트(디스코),0,0,기타,갑,상수도전용,,,,,,,,,N,1224.5,,,
3230000,3230000-102-1989-03649,1989-06-20,,3,폐업,2,폐업,1990-02-06,,,,204048886,711.36,138-160,서울특별시 송파구 가락동 998-5번지 ,,,동궁회관,2002-09-04 0:00,I,59:59.0,카바레,,,카바레,0,5,기타,기타,상수도전용,,,,,,,,,N,711.36,,,
3230000,3230000-102-1989-03629,1989-07-11,,3,폐업,2,폐업,1995-08-02,,,,02 4112224,532.5,138-915,서울특별시 송파구 잠실동 40-1번지 ,,,아이언불,2003-01-24 0:00,I,59:59.0,비어(바)살롱,208589.3633,445455.9041,비어(바)살롱,15,5,아파트지역,을,상수도전용,,,,,,,,,N,532.5,,,
3230000,3230000-102-1990-03596,1990-01-13,,3,폐업,2,폐업,2004-04-29,,,,02 4124140,173.19,138-861,서울특별시 송파구 잠실동 179-0번지 ,,,썬라이즈보물섬,2007-09-13 10:56,I,59:59.0,비어(바)살롱,207063.5739,445429.9158,비어(바)살롱,0,0,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,173.19,,,
3230000,3230000-102-1990-03630,1990-02-28,,3,폐업,2,폐업,1994-11-24,,,,204200187,109.91,138-861,서울특별시 송파구 잠실동 176-4번지 ,,,현대가요반주,2003-01-24 0:00,I,59:59.0,비어(바)살롱,206949.8428,445370.246,비어(바)살롱,1,2,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,109.91,,,
3230000,3230000-102-1990-00025,1990-08-31,,3,폐업,2,폐업,2017-05-02,,,,02 4137671,784.35,138-861,서울특별시 송파구 잠실동 184-0번지 지하1층 ,"서울특별시 송파구 올림픽로 114, 지하1층 (잠실동)",5558,국빈관,2017-05-02 15:35,I,59:59.0,관광호텔나이트(카바레),207285.6472,445469.0022,관광호텔나이트(카바레),0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,784.35,,,
3230000,3230000-102-1990-03620,1990-10-19,,3,폐업,2,폐업,2001-10-26,,,,02 4210031,567.41,138-827,서울특별시 송파구 방이동 44-5번지 ,,,(주)뉴매니아비지니스,2003-01-24 0:00,I,59:59.0,룸살롱,209966.1246,446059.6139,룸살롱,12,2,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,567.41,,,
3230000,3230000-102-2000-15182,2000-05-22,,3,폐업,2,폐업,2008-12-29,,,,02 4126070,285.22,138-828,서울특별시 송파구 방이동 45-2번지 ,,,토탈모아,2007-03-15 0:00,I,59:59.0,룸살롱,210031.1548,446040.0447,룸살롱,,,,,,,,,,,,,,N,285.22,,,
3230000,3230000-102-1991-03650,1991-11-18,,3,폐업,2,폐업,2016-11-22,,,,234012251,573.4,138-805,서울특별시 송파구 가락동 98-5번지 지하1층 ,"서울특별시 송파구 송파대로28길 5, 지하1층 (가락동)",5719,엔돌핀,2017-04-17 12:50,I,59:59.0,카바레,210429.1571,443526.6489,카바레,,,,,,,,,,,,,,N,573.4,,,
3230000,3230000-102-1993-03597,1993-09-03,,3,폐업,2,폐업,2010-03-25,,,,02 4163560,278.01,138-861,서울특별시 송파구 잠실동 181-7번지 ,,,일번지,2008-10-07 9:53,I,59:59.0,룸살롱,207222.4101,445471.9655,룸살롱,,,,,,,,,,,,,,N,278.01,,,
3230000,3230000-102-1999-00218,1999-07-08,,3,폐업,2,폐업,2019-04-17,,,,,88.96,138-827,서울특별시 송파구 방이동 43-6번지 지하1층 ,"서울특별시 송파구 오금로11길 41, 지하1층 (방이동)",5544,박카스,2019-04-17 14:32,U,40:00.0,룸살롱,209805.55,445954.61,룸살롱,,,,,,,,,,,,,,N,88.96,,,
3230000,3230000-102-1977-03619,1977-11-14,,3,폐업,2,폐업,2007-09-13,,,,02 4143331,1159.63,138-842,서울특별시 송파구 석촌동 24-0번지 ,,,다이너스티클럽,2003-01-24 0:00,I,59:59.0,룸살롱,208684.121,444900.0757,룸살롱,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,1159.63,,,
3230000,3230000-102-2000-15497,2000-07-19,,3,폐업,2,폐업,2001-01-15,,,,222350760,166.13,138-861,서울특별시 송파구 잠실동 176-7번지 ,,,모래시계,2003-01-24 0:00,I,59:59.0,룸살롱,206964.415,445386.9145,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,166.13,,,
3230000,3230000-102-2000-15502,2000-07-21,,3,폐업,2,폐업,2010-05-27,,,,02 4123416,149.38,138-861,서울특별시 송파구 잠실동 183-8번지 ,,,음악홀,2010-05-27 15:48,I,59:59.0,룸살롱,207434.1022,445410.0869,룸살롱,,,,,,,,,,,,,,N,149.38,,,
3230000,3230000-102-2000-15507,2000-07-24,,3,폐업,2,폐업,2024-04-16,,,,02  415 4421,137.9,138-861,서울특별시 송파구 잠실동 175-14 지하1층 ,"서울특별시 송파구 올림픽로 92, 지하1층 (잠실동)",5556,함백,2024-04-16 13:37,U,40:00.0,카바레,207075.5568,445478.7524,카바레,0,0,,,,0,0,0,0,0,,0,0,N,137.9,,,
3230000,3230000-102-2006-00004,2006-12-07,,3,폐업,2,폐업,2014-10-23,,,,,98.24,138-805,서울특별시 송파구 가락동 99-5번지 ,서울특별시 송파구 중대로 97 (가락동),5719,보물성,2012-02-24 14:37,I,59:59.0,룸살롱,210481.0771,443448.8921,룸살롱,,,,,,,,,,,,,,N,98.24,,,
